"state","year","cigsale","lnincome","beer","age15to24","retprice"
"Iowa",1978,127.099998474121,9.91418361663818,NA,0.184765100479126,54.5999984741211
"Kentucky",1978,224.699996948242,9.70374298095703,NA,0.189225703477859,41.4000015258789
"Delaware",1978,155.5,9.94412708282471,NA,0.193594083189964,58.7000007629395
"Minnesota",1978,118.900001525879,9.91344165802002,NA,0.190783888101578,57.9000015258789
"Louisiana",1978,142.699996948242,9.73168087005615,NA,0.197950020432472,54.2000007629395
"Texas",1978,126.599998474121,9.86380672454834,NA,0.192478999495506,59.0999984741211
"South Dakota",1978,116.900001525879,9.7567081451416,NA,0.193188697099686,53.2000007629395
"Wyoming",1978,160.300003051758,10.0035333633423,NA,0.194939762353897,49.7999992370605
"Tennessee",1979,127.199996948242,9.69054222106934,NA,0.185022860765457,57.2999992370605
"Wyoming",1979,168.600006103516,10.0167360305786,NA,0.197469890117645,51.7000007629395
"Pennsylvania",1979,122.599998474121,9.89978504180908,NA,0.178753301501274,60.5999984741211
"Arkansas",1979,126.5,9.6335334777832,NA,0.177530601620674,58.4000015258789
"Missouri",1979,140.199996948242,9.84752559661865,NA,0.182592123746872,52.2000007629395
"New Hampshire",1979,254.600006103516,9.86593341827393,NA,0.185151338577271,53.2000007629395
"Idaho",1979,117.5,9.73733615875244,NA,0.159867152571678,55.4000015258789
"Kansas",1979,126.400001525879,9.9037971496582,NA,0.189752981066704,54.7999992370605
"Illinois",1979,135.300003051758,10.0136747360229,NA,0.185244843363762,56.7999992370605
"Mississippi",1979,123.900001525879,9.55296993255615,NA,0.194314613938332,56.5
"Virginia",1979,151.800003051758,9.87088680267334,NA,0.193488627672195,45.7999992370605
"Delaware",1979,150.199996948242,9.92610359191895,NA,0.196123644709587,60
"West Virginia",1979,122.099998474121,9.68386650085449,NA,0.177413016557693,62.4000015258789
"North Dakota",1979,121.300003051758,9.78269290924072,NA,0.201754406094551,55
"Louisiana",1979,140.100006103516,9.73777484893799,NA,0.199545621871948,57.0999984741211
"Indiana",1979,148.899993896484,9.85148906707764,NA,0.189618796110153,52.5
"Alabama",1979,121.400001525879,9.64918041229248,NA,0.188456282019615,56.7999992370605
"South Dakota",1979,117.400001525879,9.7528829574585,NA,0.19500245153904,54.0999984741211
"Texas",1979,126.400001525879,9.87756061553955,NA,0.19364620745182,62.2000007629395
"Ohio",1979,130.899993896484,9.8915901184082,NA,0.185103014111519,56.2999992370605
"New Mexico",1979,101,9.69999694824219,NA,0.195999175310135,57.5999984741211
"Nevada",1979,183.300003051758,10.0560741424561,NA,0.18153041601181,57.0999984741211
"Connecticut",1979,117.400001525879,10.0755081176758,NA,0.178455039858818,64.4000015258789
"Minnesota",1979,118.300003051758,9.90916061401367,NA,0.192791357636452,60.9000015258789
"Kentucky",1979,214.899993896484,9.70250988006592,NA,0.190215140581131,43.4000015258789
"North Carolina",1979,197.300003051758,9.68135166168213,NA,0.194703355431557,43.7000007629395
"Utah",1979,79.0999984741211,9.6941032409668,NA,0.201932594180107,53.7000007629395
"California",1979,121.900001525879,10.0546875,NA,0.188400581479073,60.0999984741211
"Georgia",1979,131,9.72930240631104,NA,0.191232189536095,56.5999984741211
"Nebraska",1979,116.099998474121,9.84717273712158,NA,0.18705527484417,55.4000015258789
"Oklahoma",1979,141.600006103516,9.80966663360596,NA,0.185050040483475,55.5
"Montana",1979,120.300003051758,9.77862644195557,NA,0.187973141670227,53.7000007629395
"Vermont",1979,160.899993896484,9.7476110458374,NA,0.194102764129639,54.7999992370605
"Iowa",1979,124.199996948242,9.88105297088623,NA,0.186754554510117,56.4000015258789
"Rhode Island",1979,145.800003051758,9.84394645690918,NA,0.189382314682007,58.7000007629395
"Wisconsin",1979,117.099998474121,9.89231204986572,NA,0.19280056655407,58.7000007629395
"Colorado",1979,131.5,9.94221973419189,NA,0.197226509451866,52.7999992370605
"Maine",1979,138.5,9.69419384002686,NA,0.180901408195496,54.5
"South Carolina",1979,135.699996948242,9.62320899963379,NA,0.20193350315094,50.2000007629395
"North Carolina",1980,187.800003051758,9.65659999847412,NA,0.194831684231758,47.2999992370605
"Maine",1980,141.199996948242,9.6830530166626,NA,0.182222217321396,59
"Idaho",1980,115.199996948242,9.71149635314941,NA,0.157838985323906,56.4000015258789
"Utah",1980,74.8000030517578,9.654541015625,NA,0.201916500926018,57.2000007629395
"Connecticut",1980,118,10.0747632980347,NA,0.180180177092552,67
"Rhode Island",1980,149.300003051758,9.83539867401123,NA,0.190073922276497,60
"West Virginia",1980,122.300003051758,9.65203189849854,NA,0.177948713302612,64.3000030517578
"New Hampshire",1980,247.800003051758,9.86069393157959,NA,0.186753526329994,55.2999992370605
"Virginia",1980,148.899993896484,9.86659240722656,NA,0.19394052028656,48.5
"Minnesota",1980,117.699996948242,9.87748336791992,NA,0.194798827171326,63
"California",1980,120.199996948242,10.0378408432007,NA,0.189538612961769,62.0999984741211
"Vermont",1980,161.600006103516,9.72296524047852,NA,0.195694714784622,58.9000015258789
"Colorado",1980,131,9.94361209869385,NA,0.197923868894577,54.5999984741211
"Delaware",1980,150.5,9.91374397277832,NA,0.198653191328049,62.7000007629395
"Missouri",1980,142.100006103516,9.80104732513428,NA,0.184258699417114,57.2999992370605
"South Dakota",1980,114.699996948242,9.61618614196777,NA,0.196816205978394,58.7999992370605
"Kansas",1980,127.099998474121,9.8624439239502,NA,0.190778344869614,58.2999992370605
"Nebraska",1980,116.300003051758,9.77238082885742,NA,0.188535034656525,59.5
"Texas",1980,129.699996948242,9.86857986450195,NA,0.194813415408134,63.7000007629395
"Arkansas",1980,131.800003051758,9.57380294799805,NA,0.178477689623833,61.5
"Montana",1980,122,9.74337863922119,NA,0.189326554536819,56.7000007629395
"Illinois",1980,135.199996948242,9.96217250823975,NA,0.187275752425194,60
"Wisconsin",1980,117.599998474121,9.85558414459229,NA,0.194857627153397,61.2000007629395
"North Dakota",1980,123.699996948242,9.61050891876221,NA,0.203675344586372,59.5999984741211
"Oklahoma",1980,141.600006103516,9.81143760681152,NA,0.186115697026253,62.9000015258789
"Ohio",1980,133.5,9.85091114044189,NA,0.186423406004906,58.7000007629395
"New Mexico",1980,102.699996948242,9.6777515411377,NA,0.197237148880959,62.5999984741211
"South Carolina",1980,138.300003051758,9.60118579864502,NA,0.202114030718803,52.2999992370605
"Mississippi",1980,127,9.50354290008545,NA,0.195557311177254,59.7000007629395
"Georgia",1980,134,9.70144462585449,NA,0.191652938723564,59.2999992370605
"Alabama",1980,123.199996948242,9.6121940612793,NA,0.189522340893745,60.5999984741211
"Kentucky",1980,215.300003051758,9.66135883331299,NA,0.191204592585564,46.2999992370605
"Tennessee",1980,130.399993896484,9.6576976776123,NA,0.185798302292824,60.2999992370605
"Wyoming",1980,158.100006103516,10.013955116272,NA,0.200000002980232,55.2999992370605
"Iowa",1980,124.599998474121,9.81010246276855,NA,0.188743993639946,58.7999992370605
"Pennsylvania",1980,124,9.86999797821045,NA,0.180461898446083,61.2999992370605
"Nevada",1980,177.699996948242,10.0342454910278,NA,0.183750003576279,63.0999984741211
"Louisiana",1980,143.800003051758,9.73949146270752,NA,0.201141223311424,60
"Indiana",1980,146.899993896484,9.7957763671875,NA,0.191074684262276,53.7000007629395
"Arkansas",1981,128.699996948242,9.59304141998291,NA,0.175011113286018,64.6999969482422
"Georgia",1981,131.699996948242,9.70494365692139,NA,0.187975734472275,62.5999984741211
"Alabama",1981,119.599998474121,9.60959434509277,NA,0.185842230916023,68.8000030517578
"South Dakota",1981,115.699996948242,9.66571712493896,NA,0.191009625792503,62.2999992370605
"Mississippi",1981,125.300003051758,9.51244926452637,NA,0.192040771245956,63
"Nevada",1981,171.899993896484,10.0059633255005,NA,0.178541943430901,63.2999992370605
"Utah",1981,77.5999984741211,9.640061378479,NA,0.198394998908043,62.7000007629395
"Montana",1981,121.099998474121,9.75729370117188,NA,0.183338716626167,60.4000015258789
"Idaho",1981,114.099998474121,9.68489837646484,NA,0.15638342499733,59.2000007629395
"New Mexico",1981,103,9.68082809448242,NA,0.191505610942841,63
"Delaware",1981,152.600006103516,9.90139293670654,NA,0.193546012043953,66
"Louisiana",1981,144,9.765061378479,NA,0.196343153715134,62.5999984741211
"Kentucky",1981,209.699996948242,9.66557216644287,NA,0.187253460288048,49.4000015258789
"Indiana",1981,148.5,9.7881498336792,NA,0.187078431248665,58.2999992370605
"Colorado",1981,133.800003051758,9.95727348327637,NA,0.191868707537651,58.0999984741211
"Oklahoma",1981,143.699996948242,9.84498977661133,NA,0.181768253445625,65.8000030517578
"Rhode Island",1981,151.199996948242,9.83628368377686,NA,0.186410456895828,64.5
"Maine",1981,138.899993896484,9.67944622039795,NA,0.178096577525139,62.9000015258789
"North Dakota",1981,125.699996948242,9.76184844970703,NA,0.197956874966621,62
"Illinois",1981,133,9.96501731872559,NA,0.183027103543282,63.0999984741211
"West Virginia",1981,120.5,9.62926864624023,NA,0.174669161438942,66.1999969482422
"Nebraska",1981,117,9.81427001953125,NA,0.18354794383049,60.9000015258789
"Tennessee",1981,129.100006103516,9.6552152633667,NA,0.182105228304863,63.7000007629395
"New Hampshire",1981,245.399993896484,9.86704254150391,NA,0.182374835014343,58.4000015258789
"Wyoming",1981,163.100006103516,9.99971961975098,NA,0.193551763892174,55.9000015258789
"South Carolina",1981,136.100006103516,9.60056114196777,NA,0.19768899679184,54.7000007629395
"Virginia",1981,149.899993896484,9.86719036102295,NA,0.189806133508682,51.7999992370605
"Ohio",1981,132.800003051758,9.83551692962646,NA,0.182279631495476,61.4000015258789
"Iowa",1981,132.899993896484,9.83868408203125,NA,0.18403522670269,61.4000015258789
"Pennsylvania",1981,125.199996948242,9.8664436340332,NA,0.176455587148666,64.8000030517578
"California",1981,118.599998474121,10.0286264419556,NA,0.185537055134773,66.4000015258789
"Minnesota",1981,120.800003051758,9.86799621582031,NA,0.189215153455734,65.8000030517578
"North Carolina",1981,179.300003051758,9.66178417205811,NA,0.190966531634331,50
"Texas",1981,129,9.89818859100342,NA,0.190550059080124,66.9000015258789
"Missouri",1981,140.5,9.8103666305542,NA,0.179832503199577,59.9000015258789
"Connecticut",1981,116.400001525879,10.079571723938,NA,0.176050052046776,80.0999984741211
"Kansas",1981,132,9.87717914581299,NA,0.185729414224625,59.7999992370605
"Wisconsin",1981,119.900001525879,9.83429336547852,NA,0.189779818058014,64.9000015258789
"Vermont",1981,163.800003051758,9.72743988037109,NA,0.191106632351875,61
"Minnesota",1982,119.400001525879,9.86318588256836,NA,0.183631494641304,71.6999969482422
"North Dakota",1982,126.800003051758,9.76491355895996,NA,0.192238390445709,67.8000030517578
"Kansas",1982,130.899993896484,9.88130378723145,NA,0.180680498480797,65.0999984741211
"Nebraska",1982,117.099998474121,9.79947757720947,NA,0.178560853004456,69.6999969482422
"Tennessee",1982,131.399993896484,9.6426887512207,NA,0.178412154316902,68.3000030517578
"Oklahoma",1982,147,9.85313987731934,NA,0.177420809864998,71.6999969482422
"Missouri",1982,139.699996948242,9.8026876449585,NA,0.175406292080879,64.6999969482422
"South Dakota",1982,113,9.64911270141602,NA,0.185203030705452,68
"Indiana",1982,147.699996948242,9.7577543258667,NA,0.183082163333893,65.0999984741211
"California",1982,115.400001525879,10.0125303268433,NA,0.181535497307777,72.8000030517578
"Idaho",1982,111.5,9.64525699615479,NA,0.154927849769592,67.5999984741211
"South Carolina",1982,136,9.58378982543945,NA,0.193263977766037,61.9000015258789
"North Carolina",1982,179,9.64922428131104,NA,0.187101393938065,55.5
"Pennsylvania",1982,123.300003051758,9.86276626586914,NA,0.172449290752411,69.8000030517578
"Georgia",1982,131.199996948242,9.70734405517578,NA,0.184298530220985,67.8000030517578
"Nevada",1982,165.100006103516,9.95686817169189,NA,0.173333883285522,71.5999984741211
"Texas",1982,131.199996948242,9.88720893859863,NA,0.186286717653275,73.8000030517578
"New Mexico",1982,97.5,9.67859935760498,NA,0.185774087905884,69.4000015258789
"Maine",1982,139.5,9.68356513977051,NA,0.173970937728882,69.6999969482422
"Alabama",1982,119.099998474121,9.59757995605469,NA,0.182162120938301,73.0999984741211
"West Virginia",1982,119.800003051758,9.62673759460449,NA,0.171389609575272,75.0999984741211
"Utah",1982,73.5999984741211,9.62807559967041,NA,0.194873496890068,68.0999984741211
"New Hampshire",1982,239.800003051758,9.87624549865723,NA,0.177996143698692,67
"Connecticut",1982,114.699996948242,10.090163230896,NA,0.171919927000999,85.5999984741211
"Virginia",1982,147.399993896484,9.8705530166626,NA,0.185671731829643,56.4000015258789
"Colorado",1982,130.5,9.96261692047119,NA,0.185813561081886,61.4000015258789
"Arkansas",1982,127.400001525879,9.57369995117188,NA,0.171544536948204,72.0999984741211
"Wisconsin",1982,115.599998474121,9.82129859924316,NA,0.184702008962631,75
"Kentucky",1982,210.600006103516,9.65425968170166,NA,0.183302342891693,56.2999992370605
"Rhode Island",1982,146.300003051758,9.84297466278076,NA,0.18274699151516,71.5999984741211
"Illinois",1982,130.699996948242,9.94497871398926,NA,0.178778469562531,69.5999984741211
"Wyoming",1982,157.699996948242,9.94531440734863,NA,0.187103524804115,64.3000030517578
"Ohio",1982,134,9.81544494628906,NA,0.178135856986046,68.3000030517578
"Delaware",1982,154.100006103516,9.90433692932129,NA,0.188438847661018,74.0999984741211
"Vermont",1982,162.300003051758,9.72343921661377,NA,0.186518535017967,66.8000030517578
"Montana",1982,122.400001525879,9.73567008972168,NA,0.177350878715515,65.6999969482422
"Mississippi",1982,125.800003051758,9.49824714660645,NA,0.188524231314659,69.1999969482422
"Louisiana",1982,143.899993896484,9.75312614440918,NA,0.191545069217682,70.3000030517578
"Iowa",1982,116.199996948242,9.7953052520752,NA,0.179326459765434,72.8000030517578
"Texas",1983,126.400001525879,9.88021183013916,NA,0.182023361325264,84.0999984741211
"Ohio",1983,130,9.83649826049805,NA,0.173992082476616,82.5
"Illinois",1983,127.900001525879,9.95480346679688,NA,0.174529820680618,80.8000030517578
"Nevada",1983,159.199996948242,9.96372509002686,NA,0.168125823140144,81.9000015258789
"Louisiana",1983,133.699996948242,9.74686145782471,NA,0.186746999621391,80.6999969482422
"West Virginia",1983,115.699996948242,9.61295700073242,NA,0.168110057711601,88.1999969482422
"Tennessee",1983,129,9.67234134674072,NA,0.17471906542778,79.0999984741211
"Wisconsin",1983,106.300003051758,9.83835029602051,NA,0.179624199867249,92
"South Carolina",1983,131.100006103516,9.62599086761475,NA,0.188838943839073,72.4000015258789
"Minnesota",1983,113.199996948242,9.87460613250732,NA,0.178047820925713,87.3000030517578
"Pennsylvania",1983,125.300003051758,9.8769063949585,NA,0.168442979454994,81.6999969482422
"Colorado",1983,125.300003051758,9.97803688049316,NA,0.17975839972496,73.3000030517578
"Montana",1983,113.699996948242,9.74816036224365,NA,0.171363040804863,77.1999969482422
"New Mexico",1983,96.3000030517578,9.68648338317871,NA,0.180042549967766,79.5999984741211
"Missouri",1983,134.100006103516,9.82930088043213,NA,0.170980095863342,74.8000030517578
"Maine",1983,135.399993896484,9.72402477264404,NA,0.169845312833786,80.8000030517578
"Oklahoma",1983,140,9.80484580993652,NA,0.17307336628437,83.9000015258789
"Vermont",1983,153.800003051758,9.75901699066162,NA,0.18193045258522,77
"Mississippi",1983,122.300003051758,9.50447940826416,NA,0.185007691383362,78.5999984741211
"Rhode Island",1983,135.800003051758,9.88234806060791,NA,0.17908351123333,84
"Nebraska",1983,110.800003051758,9.80298805236816,NA,0.173573762178421,83.6999969482422
"Kansas",1983,127.599998474121,9.88556575775146,NA,0.175631582736969,77
"Georgia",1983,128.600006103516,9.7557315826416,NA,0.180621325969696,78.9000015258789
"Delaware",1983,149.600006103516,9.9345760345459,NA,0.183331668376923,82
"Kentucky",1983,201.100006103516,9.64276504516602,NA,0.179351210594177,66.4000015258789
"North Dakota",1983,119.599998474121,9.79201126098633,NA,0.186519920825958,77.9000015258789
"Arkansas",1983,128,9.59305286407471,NA,0.168077945709229,82
"Wyoming",1983,141.199996948242,9.88418769836426,NA,0.180655285716057,71
"Iowa",1983,115.599998474121,9.78357219696045,NA,0.17461770772934,84
"South Dakota",1983,109.800003051758,9.65546703338623,NA,0.179396450519562,78.8000030517578
"California",1983,110.800003051758,10.0317373275757,NA,0.177533939480782,84.9000015258789
"New Hampshire",1983,232.899993896484,9.94046783447266,NA,0.173617467284203,74.6999969482422
"Alabama",1983,116.300003051758,9.62676906585693,NA,0.178482010960579,84.4000015258789
"Indiana",1983,143,9.77505779266357,NA,0.179085910320282,75.6999969482422
"North Carolina",1983,169.800003051758,9.69388675689697,NA,0.183236241340637,66
"Utah",1983,69,9.64330768585205,NA,0.191351994872093,82
"Connecticut",1983,114.099998474121,10.1200704574585,NA,0.167789816856384,95.5999984741211
"Idaho",1983,111.300003051758,9.69454383850098,NA,0.153472289443016,76.5
"Virginia",1983,144.699996948242,9.9070873260498,NA,0.181537330150604,68.8000030517578
"Indiana",1984,137.800003051758,9.82945728302002,22,0.175089657306671,85.1999969482422
"Pennsylvania",1984,115.300003051758,9.91130542755127,24.8999996185303,0.164436668157578,97.6999969482422
"West Virginia",1984,111.900001525879,9.64077854156494,19.7000007629395,0.164830505847931,97.1999969482422
"Montana",1984,110.099998474121,9.74522018432617,29.3999996185303,0.165375202894211,91.3000030517578
"Kansas",1984,121.699996948242,9.91646480560303,20.7000007629395,0.17058265209198,91
"Arkansas",1984,123.099998474121,9.65044021606445,17.8999996185303,0.164611369371414,93.5999984741211
"Vermont",1984,144.300003051758,9.8052396774292,26.2999992370605,0.177342355251312,90.5999984741211
"California",1984,104.800003051758,10.0753593444824,25,0.173532381653786,94.9000015258789
"South Carolina",1984,127,9.675048828125,22,0.184413924813271,81.3000030517578
"Mississippi",1984,116.400001525879,9.54590320587158,20.1000003814697,0.181491151452065,89
"Kentucky",1984,183.199996948242,9.69955539703369,18.5,0.175400078296661,75.4000015258789
"Tennessee",1984,125.099998474121,9.72924137115479,19.7000007629395,0.171025991439819,88.3000030517578
"New Mexico",1984,88.9000015258789,9.70786571502686,28.2999992370605,0.174311012029648,90.1999969482422
"Connecticut",1984,112.5,10.1815967559814,20.2999992370605,0.163659691810608,113.5
"New Hampshire",1984,215.100006103516,10.0068292617798,35.5999984741211,0.169238775968552,90.5
"Nevada",1984,136.600006103516,9.99421787261963,35.0999984741211,0.162917762994766,99.8000030517578
"Ohio",1984,127.099998474121,9.88409423828125,24.8999996185303,0.169848307967186,89.1999969482422
"Virginia",1984,136.800003051758,9.95570945739746,22.3999996185303,0.177402943372726,76
"Georgia",1984,126.300003051758,9.82548999786377,21.2999992370605,0.176944121718407,86.8000030517578
"Nebraska",1984,107.699996948242,9.853515625,25.3999996185303,0.168586671352386,94.8000030517578
"Colorado",1984,119.699996948242,10.0020456314087,25.7000007629395,0.173703253269196,83.4000015258789
"Minnesota",1984,110.800003051758,9.95092296600342,23.5,0.172464162111282,99.1999969482422
"Utah",1984,66.3000030517578,9.67889785766602,13.3999996185303,0.187830492854118,95.3000030517578
"Oklahoma",1984,128.100006103516,9.81332302093506,17.7999992370605,0.168725922703743,93.3000030517578
"Alabama",1984,113,9.67162132263184,18,0.174801900982857,90.8000030517578
"Missouri",1984,130,9.88151264190674,23.7000007629395,0.166553884744644,84.8000030517578
"Texas",1984,117.199996948242,9.90960311889648,29.7999992370605,0.177760004997253,93.8000030517578
"Wisconsin",1984,105.599998474121,9.88154888153076,32.9000015258789,0.174546390771866,100.800003051758
"Rhode Island",1984,136.899993896484,9.9313850402832,25.1000003814697,0.175420045852661,94.8000030517578
"North Dakota",1984,109.400001525879,9.79562664031982,24,0.180801436305046,94.4000015258789
"Louisiana",1984,128.899993896484,9.76068115234375,23.7999992370605,0.18194891512394,90.6999969482422
"Idaho",1984,103.599998474121,9.70731639862061,23.2000007629395,0.152016714215279,88.5
"Illinois",1984,124,10.0031442642212,24.6000003814697,0.170281186699867,89.5999984741211
"Maine",1984,135.5,9.7747631072998,22.1000003814697,0.165719673037529,93.6999969482422
"Delaware",1984,144,9.96228218078613,26.6000003814697,0.178224503993988,91.0999984741211
"North Carolina",1984,160.600006103516,9.7537260055542,19.7999992370605,0.179371103644371,75
"Wyoming",1984,128.899993896484,9.88435173034668,26.2999992370605,0.174207046627998,81.6999969482422
"South Dakota",1984,105.699996948242,9.72109127044678,21.7000007629395,0.173589870333672,89.8000030517578
"Iowa",1984,111.199996948242,9.83158206939697,23.8999996185303,0.169908940792084,93.3000030517578
"Kansas",1985,115.699996948242,9.93594837188721,20.1000003814697,0.165533721446991,97.5
"Minnesota",1985,113,9.96896934509277,23,0.166880488395691,101.5
"Iowa",1985,109.400001525879,9.83934497833252,22.8999996185303,0.165200173854828,99.5
"Utah",1985,66.5,9.69776725769043,13.8000001907349,0.184309005737305,104.599998474121
"Ohio",1985,126.699996948242,9.90447616577148,24.2000007629395,0.165704518556595,92.1999969482422
"North Carolina",1985,156.300003051758,9.78175735473633,19.7000007629395,0.175505951046944,78.9000015258789
"New Mexico",1985,88,9.73474979400635,28.7000007629395,0.168579488992691,97.5
"Oklahoma",1985,124.199996948242,9.81612968444824,18.1000003814697,0.164378494024277,95.0999984741211
"Tennessee",1985,128.699996948242,9.757004737854,19.7999992370605,0.167332917451859,92.5
"Illinois",1985,121.599998474121,10.0208187103271,24.2999992370605,0.166032537817955,96.6999969482422
"Idaho",1985,100.699996948242,9.715256690979,22.2999992370605,0.150561153888702,97.5999984741211
"West Virginia",1985,109.099998474121,9.6517162322998,19.7000007629395,0.161550968885422,103.199996948242
"Vermont",1985,144.5,9.84850406646729,26.6000003814697,0.172754272818565,95.5
"Alabama",1985,114.5,9.70319271087646,18.7000007629395,0.171121791005135,99
"Connecticut",1985,111,10.2129173278809,20.7999992370605,0.159529566764832,118.599998474121
"Louisiana",1985,125,9.76165962219238,23,0.177150845527649,103
"Kentucky",1985,182.399993896484,9.70363140106201,18.8999996185303,0.171448945999146,79.3000030517578
"South Carolina",1985,125.400001525879,9.6976842880249,22.1000003814697,0.179988890886307,83
"Wyoming",1985,125.699996948242,9.91065883636475,26,0.167758822441101,87.4000015258789
"Nevada",1985,146.699996948242,10.0256767272949,35.7000007629395,0.157709702849388,109.300003051758
"Delaware",1985,144.5,9.99633407592773,26.2000007629395,0.173117324709892,98.6999969482422
"North Dakota",1985,103.199996948242,9.79351329803467,23.1000003814697,0.175082966685295,100.599998474121
"Missouri",1985,129.199996948242,9.91329193115234,23.7000007629395,0.162127688527107,93.6999969482422
"California",1985,102.800003051758,10.099702835083,24,0.16953082382679,98
"Rhode Island",1985,133.399993896484,9.95523929595947,25.7000007629395,0.171756580471992,100.300003051758
"Georgia",1985,128.800003051758,9.86212730407715,21.3999996185303,0.173266917467117,90.6999969482422
"Maine",1985,127.900001525879,9.80765914916992,22.2000007629395,0.161594033241272,98.0999984741211
"Wisconsin",1985,107,9.89438629150391,32.0999984741211,0.169468581676483,106.800003051758
"Colorado",1985,112.400001525879,10.0007791519165,25.2000007629395,0.16764809191227,93.0999984741211
"Nebraska",1985,105.099998474121,9.87553119659424,24.6000003814697,0.163599580526352,95.8000030517578
"Arkansas",1985,125.800003051758,9.67552661895752,18.1000003814697,0.1611447930336,98.5
"New Hampshire",1985,201.100006103516,10.0613327026367,35.7000007629395,0.164860084652901,89.1999969482422
"Mississippi",1985,115.300003051758,9.55373668670654,20.6000003814697,0.177974611520767,96.4000015258789
"Pennsylvania",1985,115.800003051758,9.94473838806152,24.8999996185303,0.160430371761322,100.099998474121
"Virginia",1985,134.600006103516,9.98497009277344,22.3999996185303,0.173268556594849,83.5999984741211
"Montana",1985,103.599998474121,9.72940731048584,27.7999992370605,0.15938737988472,95.5
"Indiana",1985,135.300003051758,9.8443021774292,22,0.17109340429306,88.8000030517578
"Texas",1985,115.900001525879,9.92803573608398,29.1000003814697,0.173496663570404,102.099998474121
"South Dakota",1985,104.400001525879,9.7190580368042,20.8999996185303,0.167783290147781,92.3000030517578
"Missouri",1986,128.800003051758,9.94677639007568,24.2000007629395,0.15770149230957,101.900001525879
"Arkansas",1986,126,9.70593929290771,18.7000007629395,0.157678216695786,103.599998474121
"South Carolina",1986,126.599998474121,9.72972869873047,22.8999996185303,0.175563856959343,88.6999969482422
"Pennsylvania",1986,113.900001525879,9.98710823059082,25.2000007629395,0.156424060463905,104.900001525879
"Kentucky",1986,179.800003051758,9.7299165725708,19.2000007629395,0.167497828602791,85.4000015258789
"California",1986,99.6999969482422,10.1272668838501,24.7000007629395,0.165529265999794,104.400001525879
"Connecticut",1986,108.5,10.268609046936,20.6000003814697,0.155399441719055,118.5
"Rhode Island",1986,136.300003051758,10.0025653839111,26,0.168093115091324,101.800003051758
"New Hampshire",1986,195.899993896484,10.1261320114136,34.7000007629395,0.16048139333725,100
"Minnesota",1986,104.300003051758,10.005521774292,23,0.161296814680099,116.300003051758
"Utah",1986,64.4000015258789,9.71557331085205,13.6999998092651,0.18078750371933,103.5
"Kansas",1986,109.400001525879,9.96141815185547,19.8999996185303,0.160484805703163,103
"Maine",1986,119,9.87409019470215,22.3999996185303,0.157468393445015,112.699996948242
"Nevada",1986,142.600006103516,10.0637292861938,37.2000007629395,0.15250164270401,106.599998474121
"Wisconsin",1986,105.400001525879,9.93297290802002,32.7000007629395,0.1643907725811,110.800003051758
"Illinois",1986,118.199996948242,10.0552997589111,24.7000007629395,0.161783888936043,108.400001525879
"Indiana",1986,137.600006103516,9.88223171234131,22.1000003814697,0.167097136378288,93.5999984741211
"Alabama",1986,116.300003051758,9.74594974517822,19.2999992370605,0.167441681027412,103
"West Virginia",1986,112.099998474121,9.68800067901611,19.6000003814697,0.158271417021751,104.099998474121
"Montana",1986,97.8000030517578,9.77485275268555,27.3999996185303,0.153399541974068,102
"Iowa",1986,104.099998474121,9.8702335357666,23.2999992370605,0.160491406917572,104.800003051758
"Ohio",1986,126.300003051758,9.93811225891113,23.3999996185303,0.161560744047165,98.0999984741211
"Nebraska",1986,103.099998474121,9.89688110351562,24.5,0.158612504601479,104
"Idaho",1986,96.6999969482422,9.73621368408203,22.5,0.149105593562126,99.9000015258789
"Colorado",1986,109.900001525879,10.0015926361084,25.5,0.161592930555344,95.0999984741211
"Wyoming",1986,124.800003051758,9.87426662445068,24.5,0.161310583353043,97.8000030517578
"Texas",1986,113.699996948242,9.89840030670166,29,0.169233307242393,105.5
"South Dakota",1986,97,9.75373268127441,21.2000007629395,0.16197669506073,108.5
"Tennessee",1986,129,9.81432628631592,20.8999996185303,0.163639843463898,98.8000030517578
"Vermont",1986,131.199996948242,9.90777492523193,27.6000003814697,0.168166190385818,104.900001525879
"North Carolina",1986,154.399993896484,9.83036327362061,20,0.171640798449516,83.6999969482422
"Virginia",1986,135.800003051758,10.0319051742554,23.3999996185303,0.16913415491581,91.3000030517578
"Georgia",1986,129,9.91380882263184,22.1000003814697,0.169589728116989,100.099998474121
"Delaware",1986,142.399993896484,10.0320920944214,26,0.168010145425797,105.199996948242
"Oklahoma",1986,119.900001525879,9.80192184448242,18.2999992370605,0.160031050443649,104.599998474121
"North Dakota",1986,99.8000030517578,9.804612159729,23,0.169364497065544,104.199996948242
"Mississippi",1986,113.199996948242,9.57647705078125,21.5,0.174458086490631,106
"Louisiana",1986,121.199996948242,9.74059391021729,23.7000007629395,0.172352775931358,105.099998474121
"New Mexico",1986,88.1999969482422,9.73690032958984,27.8999996185303,0.162847951054573,101.199996948242
"Delaware",1987,141,10.0485706329346,25.8999996185303,0.162902981042862,111.400001525879
"Rhode Island",1987,124.400001525879,10.0275707244873,25.6000003814697,0.164429649710655,113.5
"Wisconsin",1987,106,9.94129371643066,31.5,0.159312963485718,116.300003051758
"Missouri",1987,128.699996948242,9.95327758789062,24.2000007629395,0.153275281190872,108.5
"Connecticut",1987,109,10.3092288970947,21.1000003814697,0.151269316673279,122.699996948242
